,tier,blue_kill,blue_firstBlood,blue_gold,blue_towers,blue_firstTower,blue_firstDragon,first_dragon,blue_firstRiftHerald,gold_diff,rift_herald,dragons_count,fire_dragon,water_dragon,air_dragon,earth_dragon,blue_win
1460,SILVER,17,1,27666,1,1,1,WATER_DRAGON,1,2287,1,1,0,1,0,0,1
1461,SILVER,5,0,21328,0,1,1,AIR_DRAGON,0,-296,0,1,0,0,1,0,0
1462,SILVER,6,0,21904,0,0,0,,1,-2057,1,0,0,0,0,0,0
1463,SILVER,16,0,24593,0,0,0,,1,589,1,0,0,0,0,0,0
1464,SILVER,9,1,22934,0,0,1,WATER_DRAGON,0,660,0,2,0,1,0,1,1
1465,SILVER,17,1,28091,2,1,1,WATER_DRAGON,0,7932,0,1,0,1,0,0,1
1466,SILVER,17,1,25521,1,1,1,FIRE_DRAGON,1,6000,1,1,1,0,0,0,1
1467,SILVER,3,0,20237,0,0,0,,0,-3576,0,0,0,0,0,0,1
1468,SILVER,6,0,21078,0,0,0,,0,-5888,0,1,1,0,0,0,0
1469,SILVER,15,0,24899,0,0,1,AIR_DRAGON,0,429,0,1,0,0,1,0,1
1470,SILVER,12,0,24096,0,0,0,,1,-2314,0,0,0,0,0,0,0
1471,SILVER,9,1,23685,0,1,0,,0,-1158,0,0,0,0,0,0,1
1472,SILVER,6,0,21962,0,0,0,,0,-4568,0,0,0,0,0,0,0
1473,SILVER,6,0,21513,0,1,0,,1,-376,1,0,0,0,0,0,0
1474,SILVER,9,0,24030,0,1,0,,1,341,1,0,0,0,0,0,0
1475,SILVER,13,1,27548,3,1,1,EARTH_DRAGON,1,6055,1,2,1,0,0,1,1
1476,SILVER,11,0,22653,0,1,0,,0,1361,0,0,0,0,0,0,0
1477,SILVER,5,0,21203,0,0,0,,0,-2276,0,0,0,0,0,0,0
1478,SILVER,13,1,27794,3,1,0,,0,8639,0,0,0,0,0,0,1
1479,SILVER,14,1,26027,1,1,1,FIRE_DRAGON,0,5819,0,1,1,0,0,0,1
1480,SILVER,9,1,25054,0,1,1,EARTH_DRAGON,1,4584,1,1,0,0,0,1,1
1481,SILVER,13,0,24846,0,1,1,AIR_DRAGON,0,2458,0,1,0,0,1,0,0
1482,SILVER,7,0,21795,0,0,1,,1,-531,1,0,0,0,0,0,0
1483,SILVER,8,1,21522,0,1,0,,0,406,0,1,0,0,1,0,0
1484,SILVER,7,0,21581,0,0,0,,0,-3854,0,0,0,0,0,0,0
1485,SILVER,10,1,24223,0,1,1,WATER_DRAGON,1,4048,0,2,0,1,0,1,1
1486,SILVER,10,1,24961,0,0,1,EARTH_DRAGON,0,2200,0,1,0,0,0,1,1
1487,SILVER,9,0,23499,0,1,0,,1,2665,1,0,0,0,0,0,1
1488,SILVER,8,0,23872,1,1,1,,0,-3833,0,0,0,0,0,0,0
1489,SILVER,12,1,23430,0,0,0,,0,-151,0,0,0,0,0,0,0
1490,SILVER,8,0,21914,0,0,0,,0,-1554,0,0,0,0,0,0,0
1491,SILVER,13,1,23082,0,0,0,,0,831,0,0,0,0,0,0,1
1492,SILVER,13,0,24074,0,0,1,FIRE_DRAGON,0,-5176,0,1,1,0,0,0,0
1493,SILVER,12,1,24067,0,0,1,WATER_DRAGON,0,-1057,0,1,0,1,0,0,0
1494,SILVER,9,1,22329,0,1,0,,1,1251,1,0,0,0,0,0,0
1495,SILVER,13,0,24616,0,0,0,,0,89,0,0,0,0,0,0,0
1496,SILVER,8,0,21409,0,0,1,FIRE_DRAGON,0,-2536,0,1,1,0,0,0,0
1497,SILVER,3,0,19928,0,0,1,EARTH_DRAGON,0,-3491,0,1,0,0,0,1,1
1498,SILVER,5,1,20431,0,1,0,,0,-1807,0,0,0,0,0,0,1
1499,SILVER,8,1,23616,2,1,1,AIR_DRAGON,1,1591,1,1,0,0,1,0,1
1500,SILVER,4,0,19242,0,0,0,,0,-4427,0,0,0,0,0,0,0
1501,SILVER,5,1,22125,1,1,1,EARTH_DRAGON,1,1232,1,1,0,0,0,1,0
1502,SILVER,11,1,24771,0,1,1,WATER_DRAGON,1,1354,1,2,0,1,0,1,1
1503,SILVER,12,0,24904,0,0,0,,1,-720,0,1,0,0,1,0,0
1504,SILVER,10,0,23688,0,0,0,,0,-3553,0,0,0,0,0,0,0
1505,SILVER,17,1,28492,2,1,0,,1,5549,1,0,0,0,0,0,1
1506,SILVER,6,1,21260,0,0,1,AIR_DRAGON,1,-7487,1,1,0,0,1,0,0
1507,SILVER,11,0,24934,1,1,1,EARTH_DRAGON,1,3909,1,1,0,0,0,1,1
1508,SILVER,2,1,5582,0,0,0,,0,524,0,0,0,0,0,0,0
1509,SILVER,10,0,23203,0,1,0,,1,433,1,0,0,0,0,0,0
1510,SILVER,7,0,20711,1,0,0,,0,-6225,0,0,0,0,0,0,0
1511,SILVER,9,0,22318,0,1,0,,1,-704,1,0,0,0,0,0,0
1512,SILVER,12,0,22492,0,0,0,,0,-1027,0,0,0,0,0,0,0
1513,SILVER,12,0,24051,0,1,0,,1,660,1,0,0,0,0,0,1
1514,SILVER,5,0,20843,0,0,0,,0,-8049,0,0,0,0,0,0,0
1515,SILVER,17,0,27331,1,1,0,,1,5485,0,1,1,0,0,0,1
1516,SILVER,10,0,24074,0,0,1,EARTH_DRAGON,0,24,0,1,0,0,0,1,0
1517,SILVER,8,0,20920,0,0,0,,1,-3006,0,1,1,0,0,0,1
1518,SILVER,7,0,22562,0,0,1,WATER_DRAGON,0,-3259,0,1,0,1,0,0,1
1519,SILVER,9,1,23464,0,1,0,,0,-39,0,0,0,0,0,0,0
1520,SILVER,9,0,24137,1,1,0,,0,-178,0,0,0,0,0,0,0
1521,SILVER,8,0,22167,0,1,1,AIR_DRAGON,0,776,0,1,0,0,1,0,1
1522,SILVER,11,1,25100,1,1,1,EARTH_DRAGON,0,3937,0,1,0,0,0,1,1
1523,SILVER,9,1,23365,0,1,1,WATER_DRAGON,1,4292,0,1,0,1,0,0,1
1524,SILVER,15,0,24049,0,0,1,AIR_DRAGON,0,-2810,0,1,0,0,1,0,0
1525,SILVER,19,1,28074,1,1,1,AIR_DRAGON,1,7053,1,2,0,0,1,1,1
1526,SILVER,10,0,22822,0,1,0,,1,-467,0,0,0,0,0,0,1
1527,SILVER,6,1,21344,0,0,1,,0,-1883,0,0,0,0,0,0,0
1528,SILVER,8,1,22512,0,1,0,,1,252,0,0,0,0,0,0,1
1529,SILVER,1,1,4700,0,0,0,,0,102,0,0,0,0,0,0,0
1530,SILVER,7,1,21920,0,0,0,,1,-4152,1,0,0,0,0,0,0
1531,SILVER,11,1,24934,1,1,0,,0,2847,0,0,0,0,0,0,1
1532,SILVER,11,0,24131,0,0,0,,0,-3957,0,1,0,0,0,1,0
1533,SILVER,9,1,22031,0,0,0,,0,-749,0,0,0,0,0,0,0
1534,SILVER,14,1,25055,0,0,0,,0,873,0,0,0,0,0,0,0
1535,SILVER,12,1,27895,2,1,1,FIRE_DRAGON,1,8452,1,1,1,0,0,0,1
1536,SILVER,15,1,27034,1,1,1,WATER_DRAGON,1,6519,1,2,0,1,1,0,1
1537,SILVER,11,1,23919,0,0,0,,1,-2826,1,1,0,0,0,1,0
1538,SILVER,9,1,24794,1,1,0,,1,997,1,0,0,0,0,0,1
1539,SILVER,10,0,21818,0,0,1,FIRE_DRAGON,0,-2996,0,1,1,0,0,0,1
1540,SILVER,7,0,22117,2,1,1,AIR_DRAGON,1,-1403,1,1,0,0,1,0,1
1541,SILVER,14,0,27092,2,1,1,AIR_DRAGON,1,3297,0,1,0,0,1,0,1
1542,SILVER,5,0,20872,0,0,0,,0,-4099,0,0,0,0,0,0,0
1543,SILVER,13,1,25987,0,1,1,WATER_DRAGON,1,3225,0,1,0,1,0,0,1
1544,SILVER,7,1,22745,0,0,0,,0,-1641,0,0,0,0,0,0,1
1545,SILVER,13,0,24295,0,0,0,,1,770,1,0,0,0,0,0,1
1546,SILVER,10,0,21333,0,0,1,AIR_DRAGON,0,-3496,0,1,0,0,1,0,0
1547,SILVER,6,0,20936,0,0,0,,1,-3500,1,0,0,0,0,0,0
1548,SILVER,13,1,25235,1,0,1,FIRE_DRAGON,0,333,0,1,1,0,0,0,1
1549,SILVER,7,0,22349,0,0,0,,1,-6086,1,0,0,0,0,0,0
1550,SILVER,5,1,20076,0,0,0,,0,-5042,0,1,1,0,0,0,0
1551,SILVER,13,1,26650,0,1,1,WATER_DRAGON,1,5751,1,1,0,1,0,0,1
1552,SILVER,16,1,29169,3,1,1,FIRE_DRAGON,1,7116,1,1,1,0,0,0,1
1553,SILVER,8,0,21638,0,0,0,,0,-10884,0,0,0,0,0,0,0
1554,SILVER,8,1,23605,0,0,0,,1,374,1,0,0,0,0,0,1
1555,SILVER,12,1,26292,1,1,0,,1,4341,0,0,0,0,0,0,0
1556,SILVER,15,1,26611,0,1,1,,1,4721,1,0,0,0,0,0,1
1557,SILVER,6,0,20893,0,0,1,AIR_DRAGON,1,-4428,0,2,0,1,1,0,0
1558,SILVER,5,1,21794,0,1,1,FIRE_DRAGON,1,2374,1,1,1,0,0,0,1
1559,SILVER,13,0,24535,0,0,1,,1,942,1,0,0,0,0,0,1
1560,SILVER,7,0,23007,1,1,0,,0,-1496,0,0,0,0,0,0,1
1561,SILVER,7,0,23288,0,0,1,AIR_DRAGON,1,-1432,1,1,0,0,1,0,0
1562,SILVER,14,1,25221,1,1,1,EARTH_DRAGON,1,5058,1,1,0,0,0,1,1
1563,SILVER,6,0,23194,1,1,1,EARTH_DRAGON,0,-550,0,1,0,0,0,1,1
1564,SILVER,16,0,25973,1,1,1,FIRE_DRAGON,1,2159,0,1,1,0,0,0,0
1565,SILVER,7,0,22281,0,0,1,EARTH_DRAGON,0,-529,0,1,0,0,0,1,0
1566,SILVER,8,0,22333,0,0,0,,0,-4544,0,0,0,0,0,0,0
1567,SILVER,7,1,23048,0,1,1,FIRE_DRAGON,0,2449,0,1,1,0,0,0,1
1568,SILVER,10,0,21857,0,0,0,,0,-2598,0,0,0,0,0,0,0
1569,SILVER,11,0,25043,2,1,0,,1,1479,1,0,0,0,0,0,0
1570,SILVER,9,0,22761,0,0,1,AIR_DRAGON,0,-2650,0,2,0,0,1,1,1
1571,SILVER,4,0,21038,0,0,1,WATER_DRAGON,0,194,0,1,0,1,0,0,0
1572,SILVER,12,0,25282,1,1,1,EARTH_DRAGON,1,1194,1,1,0,0,0,1,0
1573,SILVER,3,0,18910,0,0,1,FIRE_DRAGON,0,-5434,0,1,1,0,0,0,0
1574,SILVER,14,0,24631,0,0,1,EARTH_DRAGON,1,2231,0,1,0,0,0,1,1
1575,SILVER,11,1,25522,1,1,0,,0,268,0,0,0,0,0,0,0
1576,SILVER,10,0,23999,0,0,1,FIRE_DRAGON,0,-1187,0,1,1,0,0,0,0
1577,SILVER,10,0,20674,0,0,0,,0,-2203,0,0,0,0,0,0,0
1578,SILVER,12,1,24281,0,0,0,,0,2818,0,0,0,0,0,0,1
1579,SILVER,10,1,24152,1,1,0,,1,5395,1,0,0,0,0,0,1
1580,SILVER,15,1,26335,1,1,1,AIR_DRAGON,1,4895,1,2,0,0,1,1,1
1581,SILVER,8,1,22576,0,0,0,,0,-2263,0,0,0,0,0,0,1
1582,SILVER,16,0,28517,2,1,1,FIRE_DRAGON,1,7968,1,2,1,0,0,1,1
1583,SILVER,13,0,26706,0,1,1,,1,4671,0,0,0,0,0,0,0
1584,SILVER,1,1,4657,0,0,0,,0,-293,0,0,0,0,0,0,0
1585,SILVER,5,1,21561,0,0,1,FIRE_DRAGON,0,-790,0,1,1,0,0,0,0
1586,SILVER,10,0,23719,0,0,0,,0,-6512,0,0,0,0,0,0,0
1587,SILVER,7,0,23183,1,1,1,FIRE_DRAGON,1,2780,1,1,1,0,0,0,1
1588,SILVER,19,1,28346,1,1,1,FIRE_DRAGON,1,4734,1,1,1,0,0,0,1
1589,SILVER,12,0,24679,0,0,0,,0,-168,0,0,0,0,0,0,0
1590,SILVER,14,1,23607,0,1,1,AIR_DRAGON,1,2471,1,1,0,0,1,0,1
1591,SILVER,7,1,19364,0,0,0,,0,-4647,0,0,0,0,0,0,0
1592,SILVER,10,0,23324,0,0,1,AIR_DRAGON,0,529,0,1,0,0,1,0,0
1593,SILVER,9,0,21684,0,0,1,FIRE_DRAGON,0,-167,0,1,1,0,0,0,0
1594,SILVER,9,0,22397,0,0,1,FIRE_DRAGON,1,-2146,1,2,1,0,0,1,1
1595,SILVER,6,1,21787,0,0,0,,1,-2154,1,0,0,0,0,0,0
1596,SILVER,12,0,25947,0,1,0,,1,572,1,0,0,0,0,0,0
1597,SILVER,10,1,24034,0,1,1,FIRE_DRAGON,0,1912,0,1,1,0,0,0,1
1598,SILVER,10,0,23823,1,1,0,,1,-246,0,0,0,0,0,0,0
1599,SILVER,10,1,24680,2,1,1,,1,3179,0,0,0,0,0,0,1
1600,SILVER,13,1,24731,0,1,1,AIR_DRAGON,0,3523,0,1,0,0,1,0,1
1601,SILVER,5,0,19989,0,0,0,,0,-7790,0,0,0,0,0,0,0
1602,SILVER,6,1,20723,1,0,0,,1,-3142,1,0,0,0,0,0,0
1603,SILVER,10,1,23645,1,1,0,,0,-2498,0,0,0,0,0,0,0
1604,SILVER,10,1,24444,0,1,0,,1,558,0,1,0,0,0,1,0
1605,SILVER,17,1,25880,0,1,0,,0,4590,0,1,0,0,0,1,1
1606,SILVER,11,1,24105,1,1,1,FIRE_DRAGON,0,3439,0,2,1,0,0,1,1
1607,SILVER,9,1,24486,1,1,0,,0,990,0,0,0,0,0,0,1
1608,SILVER,5,0,21546,0,0,1,,0,-4072,0,0,0,0,0,0,1
1609,SILVER,12,0,24661,1,1,1,FIRE_DRAGON,1,2989,1,1,1,0,0,0,1
1610,SILVER,9,1,22285,0,1,1,WATER_DRAGON,1,-1195,0,1,0,1,0,0,1
1611,SILVER,12,1,25102,1,1,1,FIRE_DRAGON,0,3234,0,1,1,0,0,0,1
1612,SILVER,5,1,21324,0,0,0,,0,-732,0,0,0,0,0,0,0
1613,SILVER,7,0,19037,0,0,1,AIR_DRAGON,0,-8007,0,2,1,0,1,0,0
1614,SILVER,6,1,22787,1,1,0,,1,514,1,0,0,0,0,0,0
1615,SILVER,16,0,26978,0,1,0,,0,4102,0,1,0,0,0,1,1
1616,SILVER,13,0,26433,1,1,1,AIR_DRAGON,1,7231,1,1,0,0,1,0,1
1617,SILVER,19,1,28208,2,1,1,EARTH_DRAGON,0,9006,0,2,1,0,0,1,1
1618,SILVER,10,0,22836,0,1,0,,1,-22,1,0,0,0,0,0,1
1619,SILVER,5,0,20427,0,0,0,,1,-2995,1,0,0,0,0,0,0
1620,SILVER,6,0,20666,0,0,0,,0,-6338,0,0,0,0,0,0,0
1621,SILVER,8,1,20998,0,0,0,,0,-3236,0,1,1,0,0,0,0
1622,SILVER,11,0,22449,0,0,1,FIRE_DRAGON,0,-3080,0,1,1,0,0,0,0
1623,SILVER,9,1,23365,0,0,0,,0,197,0,0,0,0,0,0,0
1624,SILVER,9,0,22519,0,0,1,AIR_DRAGON,0,2309,0,1,0,0,1,0,1
1625,SILVER,4,0,21270,0,0,1,WATER_DRAGON,0,-4396,0,1,0,1,0,0,0
1626,SILVER,1,1,5001,0,0,0,,0,1300,0,0,0,0,0,0,1
1627,SILVER,19,1,27315,2,1,1,FIRE_DRAGON,1,6308,1,1,1,0,0,0,1
1628,SILVER,9,1,20860,0,0,1,FIRE_DRAGON,0,-3484,0,1,1,0,0,0,1
1629,SILVER,19,1,29808,1,1,0,,1,5501,1,0,0,0,0,0,1
1630,SILVER,7,0,21097,0,0,1,FIRE_DRAGON,0,-6130,0,1,1,0,0,0,0
1631,SILVER,2,0,18651,0,0,1,EARTH_DRAGON,0,-10814,0,1,0,0,0,1,0
1632,SILVER,12,0,24698,0,1,1,AIR_DRAGON,1,1307,0,2,0,1,1,0,0
1633,SILVER,9,1,21885,0,0,0,,0,-7677,0,0,0,0,0,0,0
1634,SILVER,5,0,19598,0,0,0,,0,-5541,0,0,0,0,0,0,0
1635,SILVER,11,1,24327,0,1,1,WATER_DRAGON,1,2842,0,1,0,1,0,0,1
1636,SILVER,11,1,23955,0,0,0,,1,232,1,0,0,0,0,0,0
1637,SILVER,14,1,25911,1,0,0,,1,1128,1,0,0,0,0,0,0
1638,SILVER,12,0,25494,0,0,1,WATER_DRAGON,0,372,0,1,0,1,0,0,1
1639,SILVER,9,1,25675,1,1,1,AIR_DRAGON,1,4805,1,1,0,0,1,0,1
1640,SILVER,8,0,24805,1,1,1,FIRE_DRAGON,1,3418,0,1,1,0,0,0,1
1641,SILVER,8,1,23685,0,0,1,FIRE_DRAGON,0,-1965,0,1,1,0,0,0,0
1642,SILVER,7,0,21949,0,0,0,,1,-503,1,0,0,0,0,0,0
1643,SILVER,13,0,26356,1,1,0,,1,4464,1,1,1,0,0,0,0
1644,SILVER,18,1,27049,0,1,1,EARTH_DRAGON,0,6522,0,2,0,0,1,1,1
1645,SILVER,19,1,26618,0,1,1,WATER_DRAGON,1,7813,0,1,0,1,0,0,1
1646,SILVER,15,0,23225,0,0,0,,0,-1960,0,1,0,0,0,1,1
1647,SILVER,7,0,23482,1,1,1,,1,2818,1,0,0,0,0,0,1
1648,SILVER,18,1,28148,1,1,1,WATER_DRAGON,1,4749,0,2,0,1,0,1,1
1649,SILVER,15,1,29319,2,1,1,WATER_DRAGON,1,9137,1,2,0,1,1,0,1
1650,SILVER,11,1,26903,0,1,0,,1,1570,1,0,0,0,0,0,0
1651,SILVER,14,1,27286,2,1,1,FIRE_DRAGON,0,3962,0,1,1,0,0,0,0
1652,SILVER,13,1,24364,2,1,1,AIR_DRAGON,1,4585,0,2,0,0,1,1,1
1653,SILVER,9,0,22976,1,1,1,WATER_DRAGON,1,2162,1,1,0,1,0,0,0
1654,SILVER,5,0,19042,0,0,0,,0,-7530,0,0,0,0,0,0,0
1655,SILVER,4,0,21568,0,0,1,AIR_DRAGON,0,-1794,0,1,0,0,1,0,0
1656,SILVER,6,0,20896,0,0,0,,0,-3588,0,0,0,0,0,0,0
1657,SILVER,7,1,23409,0,0,1,EARTH_DRAGON,1,3511,0,1,0,0,0,1,1
1658,SILVER,10,1,23494,0,0,1,FIRE_DRAGON,0,746,0,1,1,0,0,0,0
1659,SILVER,14,1,23241,0,1,0,,1,895,0,0,0,0,0,0,1
1660,SILVER,11,1,23728,0,0,1,AIR_DRAGON,0,1554,0,1,0,0,1,0,1
1661,SILVER,8,0,20753,0,0,0,,0,-5467,0,0,0,0,0,0,0
1662,SILVER,11,1,24415,1,1,1,FIRE_DRAGON,1,3017,1,1,1,0,0,0,1
1663,SILVER,10,0,22990,0,1,1,WATER_DRAGON,1,905,1,1,0,1,0,0,1
1664,SILVER,9,1,23818,0,1,1,FIRE_DRAGON,1,3063,1,1,1,0,0,0,1
1665,SILVER,3,0,19112,0,0,1,AIR_DRAGON,0,-8819,0,1,0,0,1,0,0
1666,SILVER,9,0,21983,0,0,0,,0,-5762,0,0,0,0,0,0,0
1667,SILVER,5,0,19488,0,0,0,,1,-9423,1,0,0,0,0,0,0
1668,SILVER,10,1,25056,0,1,1,,1,1230,1,0,0,0,0,0,1
1669,SILVER,5,1,22921,0,1,1,FIRE_DRAGON,1,1941,1,1,1,0,0,0,1
1670,SILVER,4,1,22409,0,1,1,EARTH_DRAGON,1,3319,1,1,0,0,0,1,1
1671,SILVER,9,0,24202,1,1,0,,0,-185,0,0,0,0,0,0,1
1672,SILVER,7,0,21964,0,0,0,,1,-208,1,0,0,0,0,0,0
1673,SILVER,14,0,25940,0,0,1,AIR_DRAGON,1,-6,1,1,0,0,1,0,0
1674,SILVER,14,0,24121,0,0,0,,0,583,0,0,0,0,0,0,0
1675,SILVER,9,0,23814,0,0,1,FIRE_DRAGON,0,-1854,0,1,1,0,0,0,0
1676,SILVER,6,0,22075,0,1,0,,1,1393,1,0,0,0,0,0,1
1677,SILVER,8,1,22543,1,0,0,,0,-2529,0,0,0,0,0,0,0
1678,SILVER,10,0,22595,0,0,1,EARTH_DRAGON,0,-3613,0,1,0,0,0,1,1
1679,SILVER,4,1,23351,1,1,1,EARTH_DRAGON,1,2558,1,1,0,0,0,1,1
1680,SILVER,10,0,23086,0,0,0,,0,-2694,0,0,0,0,0,0,0
1681,SILVER,7,1,22767,1,1,0,,1,1281,1,0,0,0,0,0,0
1682,SILVER,14,0,25931,2,1,1,AIR_DRAGON,1,3728,1,2,1,0,1,0,1
1683,SILVER,18,1,27292,1,1,1,WATER_DRAGON,1,4209,1,2,1,1,0,0,1
1684,SILVER,4,0,21610,0,1,1,WATER_DRAGON,0,-264,0,2,0,1,1,0,1
1685,SILVER,10,0,23419,0,1,1,WATER_DRAGON,0,2921,0,2,1,1,0,0,0
1686,SILVER,9,1,25563,1,1,1,WATER_DRAGON,1,5014,1,1,0,1,0,0,1
1687,SILVER,5,0,20261,0,0,0,,0,-2521,0,0,0,0,0,0,1
1688,SILVER,11,1,23511,0,0,0,,0,-4976,0,0,0,0,0,0,0
1689,SILVER,16,1,25928,0,1,1,WATER_DRAGON,1,2511,1,1,0,1,0,0,1
1690,SILVER,6,0,24294,1,1,0,,0,304,0,0,0,0,0,0,0
1691,SILVER,8,0,22478,0,0,1,AIR_DRAGON,1,-593,0,1,0,0,1,0,0
1692,SILVER,9,1,20865,0,0,1,FIRE_DRAGON,0,-6234,0,1,1,0,0,0,0
1693,SILVER,6,0,22869,1,0,1,EARTH_DRAGON,0,-251,0,1,0,0,0,1,1
1694,SILVER,7,1,20521,0,0,1,AIR_DRAGON,0,-2736,0,1,0,0,1,0,0
1695,SILVER,14,1,26488,2,1,1,WATER_DRAGON,1,4691,1,1,0,1,0,0,1
1696,SILVER,11,0,23946,0,0,0,,0,-2903,0,1,0,0,1,0,1
1697,SILVER,13,1,24687,0,1,1,EARTH_DRAGON,0,5265,0,1,0,0,0,1,1
1698,SILVER,16,1,26579,1,1,1,WATER_DRAGON,1,8451,1,2,0,1,1,0,1
1699,SILVER,10,1,24547,0,0,1,EARTH_DRAGON,0,-1952,0,1,0,0,0,1,0
1700,SILVER,8,0,21363,0,0,1,FIRE_DRAGON,1,-5051,1,1,1,0,0,0,0
1701,SILVER,5,1,23023,0,0,0,,1,-329,1,0,0,0,0,0,0
1702,SILVER,17,1,28316,3,1,1,EARTH_DRAGON,1,10214,1,1,0,0,0,1,1
1703,SILVER,8,0,21927,0,0,0,,0,-11225,0,0,0,0,0,0,0
1704,SILVER,9,0,22078,0,0,0,,1,-2327,1,0,0,0,0,0,1
1705,SILVER,4,0,20957,0,0,0,,1,-2822,1,0,0,0,0,0,0
1706,SILVER,11,1,22711,0,0,0,,0,-4681,0,0,0,0,0,0,0
1707,SILVER,7,0,21479,0,0,1,EARTH_DRAGON,0,-3690,0,2,1,0,0,1,0
1708,SILVER,12,0,23893,0,0,1,WATER_DRAGON,0,2045,0,1,0,1,0,0,1
1709,SILVER,10,1,22735,1,1,0,,1,-4590,1,0,0,0,0,0,0
1710,SILVER,16,0,25609,0,0,0,,0,-4706,0,1,0,0,0,1,0
1711,SILVER,10,0,23755,1,1,0,,1,-4285,1,0,0,0,0,0,0
1712,SILVER,11,0,24659,0,0,0,,0,756,0,0,0,0,0,0,1
1713,SILVER,5,0,20453,0,0,1,AIR_DRAGON,0,-3308,0,1,0,0,1,0,0
1714,SILVER,12,1,24718,0,0,1,AIR_DRAGON,0,-3531,0,1,0,0,1,0,0
1715,SILVER,11,1,26492,1,1,1,EARTH_DRAGON,1,6331,0,2,0,1,0,1,1
1716,SILVER,15,1,27483,2,1,1,FIRE_DRAGON,1,6289,1,1,1,0,0,0,1
1717,SILVER,8,0,23615,0,1,1,,1,-33,0,0,0,0,0,0,1
1718,SILVER,13,1,26819,3,1,1,WATER_DRAGON,1,5581,1,1,0,1,0,0,1
1719,SILVER,11,0,22621,0,0,0,,0,-4559,0,0,0,0,0,0,1
1720,SILVER,8,0,22281,0,0,1,EARTH_DRAGON,0,-758,0,1,0,0,0,1,1
1721,SILVER,10,1,23670,0,1,1,EARTH_DRAGON,1,2708,1,2,1,0,0,1,1
1722,SILVER,11,1,26889,1,1,1,,0,5702,0,0,0,0,0,0,1
1723,SILVER,7,0,23924,1,1,0,,1,2266,1,0,0,0,0,0,0
1724,SILVER,11,0,23975,0,0,1,FIRE_DRAGON,1,-662,0,1,1,0,0,0,0
1725,SILVER,7,0,21439,0,0,1,AIR_DRAGON,0,-1501,0,1,0,0,1,0,0
1726,SILVER,3,0,19992,0,0,0,,0,-8566,0,0,0,0,0,0,0
1727,SILVER,11,0,23133,0,1,0,,1,2169,1,0,0,0,0,0,0
1728,SILVER,8,1,22657,0,0,0,,0,-2046,0,0,0,0,0,0,0
1729,SILVER,10,1,24436,0,0,1,,1,1314,1,0,0,0,0,0,1
1730,SILVER,16,0,25618,0,0,1,AIR_DRAGON,0,-1588,0,1,0,0,1,0,0
1731,SILVER,11,0,24782,0,0,1,FIRE_DRAGON,0,-672,0,2,1,1,0,0,0
1732,SILVER,15,1,26002,0,0,1,WATER_DRAGON,1,2269,0,1,0,1,0,0,1
1733,SILVER,9,1,23689,0,1,0,,1,3835,1,0,0,0,0,0,1
1734,SILVER,5,1,21001,0,1,0,,0,-1378,0,0,0,0,0,0,0
1735,SILVER,5,1,20545,0,0,1,EARTH_DRAGON,0,-4684,0,1,0,0,0,1,0
1736,SILVER,6,1,21435,0,0,0,,0,-7006,0,0,0,0,0,0,0
1737,SILVER,16,0,25567,1,1,1,EARTH_DRAGON,0,140,0,1,0,0,0,1,0
1738,SILVER,10,1,25457,1,1,1,WATER_DRAGON,1,5747,0,1,0,1,0,0,1
1739,SILVER,19,0,26840,1,1,1,AIR_DRAGON,1,2275,0,2,0,0,1,1,0
1740,SILVER,12,1,25521,0,1,0,,1,4891,0,0,0,0,0,0,1
1741,SILVER,8,0,21555,0,0,1,FIRE_DRAGON,1,-3592,1,1,1,0,0,0,0
1742,SILVER,9,1,21854,0,0,1,WATER_DRAGON,0,-1506,0,1,0,1,0,0,1
1743,SILVER,4,1,18433,0,0,0,,0,-8489,0,0,0,0,0,0,0
1744,SILVER,8,0,21707,0,1,0,,1,626,1,0,0,0,0,0,0
1745,SILVER,9,0,23649,0,1,1,FIRE_DRAGON,0,907,0,1,1,0,0,0,0
1746,SILVER,10,0,23821,0,0,0,,1,-1594,0,0,0,0,0,0,0
1747,SILVER,7,1,20920,0,0,0,,0,-4361,0,0,0,0,0,0,0
1748,SILVER,14,0,25839,1,1,1,FIRE_DRAGON,1,4975,0,1,1,0,0,0,1
1749,SILVER,6,1,21655,0,1,1,FIRE_DRAGON,0,-263,0,1,1,0,0,0,1
1750,SILVER,2,0,19502,0,0,0,,0,-8917,0,0,0,0,0,0,0
1751,SILVER,10,1,24494,1,1,0,,1,3415,1,1,1,0,0,0,1
1752,SILVER,9,0,25037,0,0,1,WATER_DRAGON,0,1214,0,2,0,1,0,1,1
1753,SILVER,12,1,25209,1,0,1,EARTH_DRAGON,0,1691,0,1,0,0,0,1,1
1754,SILVER,14,0,23075,0,0,1,FIRE_DRAGON,0,564,0,1,1,0,0,0,0
1755,SILVER,4,0,20673,0,0,0,,0,-9369,0,0,0,0,0,0,0
1756,SILVER,11,1,23456,0,1,0,,1,980,1,0,0,0,0,0,1
1757,SILVER,4,0,20297,0,0,0,,0,-6427,0,0,0,0,0,0,0
1758,SILVER,12,1,26442,2,1,0,,1,3068,0,1,0,0,1,0,1
1759,SILVER,6,0,23119,1,1,1,,1,2364,1,0,0,0,0,0,1
1760,SILVER,7,0,21571,0,0,0,,0,-3630,0,0,0,0,0,0,0
1761,SILVER,5,0,21572,0,1,0,,1,-2339,1,0,0,0,0,0,0
